HR, SC, WF, BT, STATE, ACT
89,0,-59,-39,passive,work
89,0,-59,-39,passive,work
89,0,-59,-40,passive,work
89,0,-59,-40,passive,work
89,0,-59,-40,passive,work
90,0,-59,-39,passive,work
89,0,-59,-39,passive,work
89,0,-59,-39,passive,work
89,0,-59,-39,passive,work
90,0,-59,-39,passive,work
91,0,-59,-39,passive,work
91,0,-59,-41,passive,work
91,0,-59,-41,passive,work
92,0,-59,-41,passive,work
93,0,-59,-40,passive,work
95,0,-59,-40,passive,work
95,0,-59,-40,passive,work
95,0,-59,-39,passive,work
95,0,-59,-39,passive,work
96,0,-59,-39,passive,work
97,0,-59,-39,passive,work
97,0,-59,-39,passive,work
99,0,-59,-39,passive,work
100,0,-59,-39,passive,work
100,0,-59,-43,passive,work
100,0,-59,-43,passive,work
101,0,-59,-43,passive,work
95,0,-59,-41,passive,work
95,0,-59,-41,passive,work
95,0,-59,-41,passive,work
95,0,-59,-41,passive,work
95,0,-59,-41,passive,work
95,0,-59,-41,passive,work
96,0,-59,-41,passive,work
96,0,-59,-41,passive,work
97,0,-59,-41,passive,work
98,0,-59,-41,passive,work
98,0,-59,-41,passive,work
98,0,-59,-41,passive,work
98,0,-59,-41,passive,work
99,0,-59,-41,passive,work
100,0,-59,-41,passive,work
100,0,-59,-40,passive,work
100,0,-59,-40,passive,work
101,0,-59,-40,passive,work
101,0,-59,-41,passive,work
101,0,-59,-41,passive,work
101,0,-59,-41,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
101,0,-59,-42,passive,work
102,0,-59,-42,passive,work
103,0,-59,-40,passive,work
104,0,-59,-40,passive,work
104,0,-59,-40,passive,work
104,0,-59,-42,passive,work
104,0,-59,-42,passive,work
104,0,-59,-42,passive,work
104,0,-59,-41,passive,work
104,0,-59,-41,passive,work
104,0,-59,-41,passive,work
104,0,-59,-40,passive,work
103,0,-59,-40,passive,work
103,0,-59,-40,passive,work
103,0,-59,-42,passive,work
102,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-43,passive,work
100,0,-59,-43,passive,work
100,0,-59,-43,passive,work
100,0,-59,-43,passive,work
100,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-44,passive,work
100,0,-59,-44,passive,work
100,0,-59,-44,passive,work
100,0,-59,-47,passive,work
100,0,-59,-47,passive,work
100,0,-59,-47,passive,work
101,0,-59,-41,passive,work
101,0,-59,-41,passive,work
100,0,-59,-41,passive,work
100,0,-59,-41,passive,work
99,0,-59,-41,passive,work
99,0,-59,-41,passive,work
98,0,-59,-42,passive,work
98,0,-59,-42,passive,work
98,0,-59,-42,passive,work
98,0,-59,-42,passive,work
99,0,-59,-42,passive,work
99,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-42,passive,work
100,0,-59,-39,passive,work
99,0,-59,-39,passive,work
99,0,-59,-39,passive,work
99,0,-59,-33,passive,work
99,0,-59,-33,passive,work
99,0,-59,-33,passive,work
99,0,-70,-37,passive,work
99,0,-70,-37,passive,work
99,0,-70,-37,passive,work
99,0,-70,-37,passive,work
99,0,-93,-37,passive,work
99,0,-93,-39,passive,work
99,0,-93,-39,passive,work
99,0,-93,-39,passive,work
99,0,-79,-39,passive,work
99,0,-79,-39,passive,work
99,0,-79,-39,passive,work
99,0,-58,-29,passive,work
99,0,-73,-29,passive,work
99,0,-73,-29,passive,work
99,0,-73,-29,passive,work
99,0,-73,-23,passive,work
99,0,-73,-23,passive,work
99,0,-73,-23,passive,work
99,0,-73,-21,passive,work
99,0,-73,-21,passive,work
99,0,-73,-21,passive,work
99,0,-73,-31,passive,work
99,0,-73,-31,passive,work
99,0,-73,-31,passive,work
99,0,-73,-30,passive,work
79,0,-73,-30,passive,work
79,0,-73,-30,passive,work
79,0,-73,-21,passive,work
79,0,-73,-21,passive,work
78,0,-73,-21,passive,work
78,0,-73,-34,passive,work
76,0,-73,-34,passive,work
76,0,-73,-34,passive,work
74,0,-73,-31,passive,work
74,0,-73,-31,passive,work
74,0,-73,-31,passive,work
74,0,-73,-28,passive,work
74,0,-73,-28,passive,work
74,0,-73,-28,passive,work
74,0,-73,-19,passive,work
74,0,-73,-19,passive,work
74,0,-73,-19,passive,work
74,0,-73,-21,passive,work
74,0,-73,-21,passive,work
74,0,-73,-21,passive,work
74,0,-73,-30,passive,work
72,0,-73,-30,passive,work
72,0,-73,-30,passive,work
72,0,-73,-30,passive,work
72,0,-73,-30,passive,work
72,0,-73,-30,passive,work
71,0,-73,-20,passive,work
71,0,-73,-20,passive,work
71,0,-73,-20,passive,work
71,0,-73,-26,passive,work
71,0,-73,-26,passive,work
71,0,-73,-26,passive,work
71,0,-73,-30,passive,work
71,0,-73,-30,passive,work
72,0,-73,-30,passive,work
73,0,-73,-31,passive,work
73,0,-73,-31,passive,work
73,0,-73,-31,passive,work
74,0,-73,-21,passive,work
75,0,-73,-21,passive,work
75,0,-73,-21,passive,work
76,0,-73,-21,passive,work
76,0,-73,-23,passive,work
78,0,-73,-23,passive,work
78,0,-73,-23,passive,work
78,0,-73,-29,passive,work
78,0,-73,-29,passive,work
78,0,-73,-29,passive,work
78,0,-73,-30,passive,work
78,0,-73,-30,passive,work
79,0,-73,-30,passive,work
80,0,-73,-54,passive,work
80,0,-73,-54,passive,work
80,0,-73,-54,passive,work
80,0,-73,-31,passive,work
80,0,-73,-31,passive,work
79,0,-73,-31,passive,work
79,0,-73,-30,passive,work
79,0,-73,-30,passive,work
79,0,-73,-30,passive,work
80,0,-73,-28,passive,work
80,0,-73,-28,passive,work
80,0,-73,-28,passive,work
80,0,-73,-30,passive,work
79,0,-73,-30,passive,work
79,0,-73,-30,passive,work
79,0,-73,-25,passive,work
79,0,-73,-25,passive,work
